LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,Mar,9,10:51:43,Client02,useradd[1106],"new group: name=jhalley, GID=1000",724c882e,new group: <*> GID=<*>,"['name=jhalley,', '1000']"
2,Mar,9,10:51:43,Client02,useradd[1106],"new user: name=jhalley, UID=1000, GID=1000, home=/home/jhalley, shell=/bin/bash",74f6c0c1,"new user: <*> UID=<*>, GID=<*>, <*> <*>","['name=jhalley,', '1000', '1000', 'home=/home/jhalley, shell=/bin/bash']"
3,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'adm',19ef34c1,add 'jhalley' to group <*>,"[""'adm'""]"
4,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'dialout',19ef34c1,add 'jhalley' to group <*>,"[""'dialout'""]"
5,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'cdrom',19ef34c1,add 'jhalley' to group <*>,"[""'cdrom'""]"
6,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'floppy',19ef34c1,add 'jhalley' to group <*>,"[""'floppy'""]"
7,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'sudo',19ef34c1,add 'jhalley' to group <*>,"[""'sudo'""]"
8,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'audio',19ef34c1,add 'jhalley' to group <*>,"[""'audio'""]"
9,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'dip',19ef34c1,add 'jhalley' to group <*>,"[""'dip'""]"
10,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'video',19ef34c1,add 'jhalley' to group <*>,"[""'video'""]"
11,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'plugdev',19ef34c1,add 'jhalley' to group <*>,"[""'plugdev'""]"
12,Mar,9,10:51:43,Client02,useradd[1106],add 'jhalley' to group 'lxd',19ef34c1,add 'jhalley' to group <*>,"[""'lxd'""]"
